[2024-12-02 08:38:11] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-12-02 08:38:11] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, create_zip_archive, wrapup
[2024-12-02 08:38:11] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-12-02 08:38:12] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-12-02 08:38:12] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-12-02 08:38:12] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-12-02 08:38:14] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1733128691\
[2024-12-02 08:38:14] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/portfolio/
[2024-12-02 08:38:26] [class-ss-page.php:119] Checking Content Identical:7ebb05207931e1e0513ae3cd53a7a20037d13e6e===. Value: FALSE
[2024-12-02 08:38:26] [class-ss-fetch-urls-task.php:72] URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/rotateInUpRight.min.css
[2024-12-02 08:38:26] [class-ss-task.php:58] [PAGES STATUS] Remaining:48; Total: 670
[2024-12-02 08:38:26] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-02 08:38:26] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\11TRD~1\AppData\Local\Temp/674d72025c42c-cuoeqK.tmp
[2024-12-02 08:38:26] [class-ss-page-handler.php:38] URL Prepared:http://localhost/portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/rotateInUpRight.min.css?simply_static_page=1467
[2024-12-02 08:38:26] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/rotateInUpRight.min.css?simply_static_page=1467
[2024-12-02 08:38:26] [class-ss-url-fetcher.php:103] Filesize: 212 bytes
[2024-12-02 08:38:26] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-02 08:38:26] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/rotateInUpRight.min.css
[2024-12-02 08:38:26] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\11TRD~1\AppData\Local\Temp/674d72025c42c-cuoeqK.tmp to C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1733128691/wp-content/plugins/elementor/assets/lib/animations/styles/rotateInUpRight.min.css
[2024-12-02 08:38:26] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-02 08:38:26] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-02 08:38:26] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-02 08:38:26] [class-ss-page.php:119] Checking Content Identical:0d2c7bfec4ff7fd019354d3d1e8cbd34a865f4bd===. Value: FALSE
[2024-12-02 08:38:26] [class-ss-fetch-urls-task.php:72] URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/rubberBand.css
[2024-12-02 08:38:26] [class-ss-task.php:58] [PAGES STATUS] Remaining:47; Total: 670
[2024-12-02 08:38:26] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-02 08:38:26] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\11TRD~1\AppData\Local\Temp/674d720267afe-YUihVr.tmp
[2024-12-02 08:38:26] [class-ss-page-handler.php:38] URL Prepared:http://localhost/portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/rubberBand.css?simply_static_page=1468
[2024-12-02 08:38:26] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/rubberBand.css?simply_static_page=1468
[2024-12-02 08:38:26] [class-ss-url-fetcher.php:103] Filesize: 353 bytes
[2024-12-02 08:38:26] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-02 08:38:26] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/rubberBand.css
[2024-12-02 08:38:26] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\11TRD~1\AppData\Local\Temp/674d720267afe-YUihVr.tmp to C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1733128691/wp-content/plugins/elementor/assets/lib/animations/styles/rubberBand.css
[2024-12-02 08:38:26] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-02 08:38:26] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-02 08:38:26] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-02 08:38:26] [class-ss-page.php:119] Checking Content Identical:9de5c301daf676c37cc64fb528e17ca2fd6f7908===. Value: FALSE
[2024-12-02 08:38:26] [class-ss-fetch-urls-task.php:72] URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/rubberBand.min.css
[2024-12-02 08:38:26] [class-ss-task.php:58] [PAGES STATUS] Remaining:46; Total: 670
[2024-12-02 08:38:26] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-02 08:38:26] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\11TRD~1\AppData\Local\Temp/674d720271259-08rakM.tmp
[2024-12-02 08:38:26] [class-ss-page-handler.php:38] URL Prepared:http://localhost/portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/rubberBand.min.css?simply_static_page=1469
[2024-12-02 08:38:26] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/rubberBand.min.css?simply_static_page=1469
[2024-12-02 08:38:26] [class-ss-url-fetcher.php:103] Filesize: 264 bytes
[2024-12-02 08:38:26] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-02 08:38:26] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/rubberBand.min.css
[2024-12-02 08:38:26] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\11TRD~1\AppData\Local\Temp/674d720271259-08rakM.tmp to C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1733128691/wp-content/plugins/elementor/assets/lib/animations/styles/rubberBand.min.css
[2024-12-02 08:38:26] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-02 08:38:26] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-02 08:38:26] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-02 08:38:26] [class-ss-page.php:119] Checking Content Identical:1c58a1ccb29f020156ad9c65707840654d3e69f3===. Value: FALSE
[2024-12-02 08:38:26] [class-ss-fetch-urls-task.php:72] URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/shake.css
[2024-12-02 08:38:26] [class-ss-task.php:58] [PAGES STATUS] Remaining:45; Total: 670
[2024-12-02 08:38:26] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-02 08:38:26] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\11TRD~1\AppData\Local\Temp/674d720278638-yIFdvq.tmp
[2024-12-02 08:38:26] [class-ss-page-handler.php:38] URL Prepared:http://localhost/portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/shake.css?simply_static_page=1470
[2024-12-02 08:38:26] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/shake.css?simply_static_page=1470
[2024-12-02 08:38:26] [class-ss-url-fetcher.php:103] Filesize: 246 bytes
[2024-12-02 08:38:26] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-02 08:38:26] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/shake.css
[2024-12-02 08:38:26] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\11TRD~1\AppData\Local\Temp/674d720278638-yIFdvq.tmp to C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1733128691/wp-content/plugins/elementor/assets/lib/animations/styles/shake.css
[2024-12-02 08:38:26] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-02 08:38:26] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-02 08:38:26] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-02 08:38:26] [class-ss-page.php:119] Checking Content Identical:7f77c53b4d18ec330583d40ee1b03062030a1a0e===. Value: FALSE
[2024-12-02 08:38:26] [class-ss-fetch-urls-task.php:72] URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/shake.min.css
[2024-12-02 08:38:26] [class-ss-task.php:58] [PAGES STATUS] Remaining:44; Total: 670
[2024-12-02 08:38:26] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-02 08:38:26] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\11TRD~1\AppData\Local\Temp/674d7202812d7-O8dnYz.tmp
[2024-12-02 08:38:26] [class-ss-page-handler.php:38] URL Prepared:http://localhost/portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/shake.min.css?simply_static_page=1471
[2024-12-02 08:38:26] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/shake.min.css?simply_static_page=1471
[2024-12-02 08:38:26] [class-ss-url-fetcher.php:103] Filesize: 184 bytes
[2024-12-02 08:38:26] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-02 08:38:26] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/shake.min.css
[2024-12-02 08:38:26] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\11TRD~1\AppData\Local\Temp/674d7202812d7-O8dnYz.tmp to C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1733128691/wp-content/plugins/elementor/assets/lib/animations/styles/shake.min.css
[2024-12-02 08:38:26] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-02 08:38:26] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-02 08:38:26] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-02 08:38:26] [class-ss-page.php:119] Checking Content Identical:e001cef697cb1ccbae9bcd390e086748aff762a9===. Value: FALSE
[2024-12-02 08:38:26] [class-ss-fetch-urls-task.php:72] URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/slideInDown.css
[2024-12-02 08:38:26] [class-ss-task.php:58] [PAGES STATUS] Remaining:43; Total: 670
[2024-12-02 08:38:26] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-02 08:38:26] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\11TRD~1\AppData\Local\Temp/674d72028967d-kTSG8s.tmp
[2024-12-02 08:38:26] [class-ss-page-handler.php:38] URL Prepared:http://localhost/portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/slideInDown.css?simply_static_page=1472
[2024-12-02 08:38:26] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/slideInDown.css?simply_static_page=1472
[2024-12-02 08:38:26] [class-ss-url-fetcher.php:103] Filesize: 191 bytes
[2024-12-02 08:38:26] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-02 08:38:26] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/slideInDown.css
[2024-12-02 08:38:26] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\11TRD~1\AppData\Local\Temp/674d72028967d-kTSG8s.tmp to C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1733128691/wp-content/plugins/elementor/assets/lib/animations/styles/slideInDown.css
[2024-12-02 08:38:26] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-02 08:38:26] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-02 08:38:26] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-02 08:38:26] [class-ss-page.php:119] Checking Content Identical:e7a5c3dbbfa6dd17912a395193ac0381165ab29d===. Value: FALSE
[2024-12-02 08:38:26] [class-ss-fetch-urls-task.php:72] URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/slideInDown.min.css
[2024-12-02 08:38:26] [class-ss-task.php:58] [PAGES STATUS] Remaining:42; Total: 670
[2024-12-02 08:38:26] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-02 08:38:26] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\11TRD~1\AppData\Local\Temp/674d720292812-DJudFc.tmp
[2024-12-02 08:38:26] [class-ss-page-handler.php:38] URL Prepared:http://localhost/portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/slideInDown.min.css?simply_static_page=1473
[2024-12-02 08:38:26] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/slideInDown.min.css?simply_static_page=1473
[2024-12-02 08:38:26] [class-ss-url-fetcher.php:103] Filesize: 153 bytes
[2024-12-02 08:38:26] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-02 08:38:26] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/slideInDown.min.css
[2024-12-02 08:38:26] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\11TRD~1\AppData\Local\Temp/674d720292812-DJudFc.tmp to C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1733128691/wp-content/plugins/elementor/assets/lib/animations/styles/slideInDown.min.css
[2024-12-02 08:38:26] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-02 08:38:26] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-02 08:38:26] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-02 08:38:26] [class-ss-page.php:119] Checking Content Identical:5143aa2148b55e01f763b6425a5e1ef13fdcf5ab===. Value: FALSE
[2024-12-02 08:38:26] [class-ss-fetch-urls-task.php:72] URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/slideInLeft.css
[2024-12-02 08:38:26] [class-ss-task.php:58] [PAGES STATUS] Remaining:41; Total: 670
[2024-12-02 08:38:26] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-02 08:38:26] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\11TRD~1\AppData\Local\Temp/674d72029bc4e-JTIT4X.tmp
[2024-12-02 08:38:26] [class-ss-page-handler.php:38] URL Prepared:http://localhost/portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/slideInLeft.css?simply_static_page=1474
[2024-12-02 08:38:26] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/slideInLeft.css?simply_static_page=1474
[2024-12-02 08:38:26] [class-ss-url-fetcher.php:103] Filesize: 191 bytes
[2024-12-02 08:38:26] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-02 08:38:26] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/slideInLeft.css
[2024-12-02 08:38:26] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\11TRD~1\AppData\Local\Temp/674d72029bc4e-JTIT4X.tmp to C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1733128691/wp-content/plugins/elementor/assets/lib/animations/styles/slideInLeft.css
[2024-12-02 08:38:26] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-02 08:38:26] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-02 08:38:26] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-02 08:38:26] [class-ss-page.php:119] Checking Content Identical:239d4fc2d09a922f35deb604bf6a6d5d24c814ec===. Value: FALSE
[2024-12-02 08:38:26] [class-ss-fetch-urls-task.php:72] URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/slideInLeft.min.css
[2024-12-02 08:38:26] [class-ss-task.php:58] [PAGES STATUS] Remaining:40; Total: 670
[2024-12-02 08:38:26] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-02 08:38:26] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\11TRD~1\AppData\Local\Temp/674d7202a57e5-4jgeXv.tmp
[2024-12-02 08:38:26] [class-ss-page-handler.php:38] URL Prepared:http://localhost/portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/slideInLeft.min.css?simply_static_page=1475
[2024-12-02 08:38:26] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/slideInLeft.min.css?simply_static_page=1475
[2024-12-02 08:38:26] [class-ss-url-fetcher.php:103] Filesize: 153 bytes
[2024-12-02 08:38:26] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-02 08:38:26] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/slideInLeft.min.css
[2024-12-02 08:38:26] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\11TRD~1\AppData\Local\Temp/674d7202a57e5-4jgeXv.tmp to C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1733128691/wp-content/plugins/elementor/assets/lib/animations/styles/slideInLeft.min.css
[2024-12-02 08:38:26] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-02 08:38:26] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-02 08:38:26] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-02 08:38:26] [class-ss-page.php:119] Checking Content Identical:8487e642dda1b8f34ba93fe5ffcc82549414754a===. Value: FALSE
[2024-12-02 08:38:26] [class-ss-fetch-urls-task.php:72] URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/slideInRight.css
[2024-12-02 08:38:26] [class-ss-task.php:58] [PAGES STATUS] Remaining:39; Total: 670
[2024-12-02 08:38:26] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-02 08:38:26] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\11TRD~1\AppData\Local\Temp/674d7202ac6b3-HXeB8I.tmp
[2024-12-02 08:38:26] [class-ss-page-handler.php:38] URL Prepared:http://localhost/portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/slideInRight.css?simply_static_page=1476
[2024-12-02 08:38:26] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/slideInRight.css?simply_static_page=1476
[2024-12-02 08:38:26] [class-ss-url-fetcher.php:103] Filesize: 193 bytes
[2024-12-02 08:38:26] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
